trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
78014_04_346_38228,21:02:00,21:02:00,000000040100002,5,,3,3,,
78014_04_346_38228,21:03:00,21:03:00,000000007800002,6,,3,3,,
78014_04_346_38228,21:04:00,21:04:00,000000037800002,7,,3,3,,
78014_04_346_38228,21:05:00,21:05:00,000000043400002,8,,3,3,,
78014_04_346_38228,21:06:00,21:06:00,000000010700002,9,,3,3,,
78014_04_346_38228,21:07:00,21:07:00,000000007100002,10,,3,3,,
78014_04_346_38228,21:08:00,21:08:00,000000051600004,11,,0,0,,
78014_03_350_38229,21:11:00,21:11:00,000000000600004,24,,3,3,,
78014_03_350_38229,21:13:00,21:13:00,000000044700002,25,,3,3,,
78014_03_350_38229,21:14:00,21:14:00,000000046700002,26,,3,3,,
78014_03_350_38229,21:15:00,21:15:00,000000020700002,27,,3,3,,
78014_03_350_38229,21:15:00,21:15:00,000000040000002,28,,3,3,,
78014_03_350_38229,21:17:00,21:17:00,000000040100002,29,,3,3,,
78014_03_350_38229,21:18:00,21:18:00,000000007800002,30,,3,3,,
78014_03_350_38229,21:19:00,21:19:00,000000037800002,31,,3,3,,
78014_03_350_38229,21:20:00,21:20:00,000000043400002,32,,3,3,,
78014_03_350_38229,21:21:00,21:21:00,000000010700002,33,,3,3,,
78014_03_350_38229,21:22:00,21:22:00,000000007100002,34,,3,3,,
78014_03_350_38229,21:23:00,21:23:00,000000051600004,35,,0,0,,
78014_05_354_38230,21:26:00,21:26:00,000000000600004,0,,3,3,,
78014_05_354_38230,21:28:00,21:28:00,000000044700002,1,,3,3,,
78014_05_354_38230,21:29:00,21:29:00,000000046700002,2,,3,3,,
78014_05_354_38230,21:30:00,21:30:00,000000020700002,3,,3,3,,
78014_05_354_38230,21:30:00,21:30:00,000000040000002,4,,3,3,,
78014_05_354_38230,21:32:00,21:32:00,000000040100002,5,,3,3,,
78014_05_354_38230,21:33:00,21:33:00,000000007800002,6,,3,3,,
78014_05_354_38230,21:34:00,21:34:00,000000037800002,7,,3,3,,
78014_05_354_38230,21:35:00,21:35:00,000000043400002,8,,3,3,,
78014_05_354_38230,21:36:00,21:36:00,000000010700002,9,,3,3,,
78014_05_354_38230,21:37:00,21:37:00,000000007100002,10,,3,3,,
78014_05_354_38230,21:38:00,21:38:00,000000051600004,11,,0,0,,
78014_04_358_38231,21:41:00,21:41:00,000000000600004,24,,3,3,,
78014_04_358_38231,21:43:00,21:43:00,000000044700002,25,,3,3,,
78014_04_358_38231,21:44:00,21:44:00,000000046700002,26,,3,3,,
78014_04_358_38231,21:45:00,21:45:00,000000020700002,27,,3,3,,
78014_04_358_38231,21:45:00,21:45:00,000000040000002,28,,3,3,,
78014_04_358_38231,21:47:00,21:47:00,000000040100002,29,,3,3,,
78014_04_358_38231,21:48:00,21:48:00,000000007800002,30,,3,3,,
78014_04_358_38231,21:49:00,21:49:00,000000037800002,31,,3,3,,
78014_04_358_38231,21:50:00,21:50:00,000000043400002,32,,3,3,,
78014_04_358_38231,21:51:00,21:51:00,000000010700002,33,,3,3,,
78014_04_358_38231,21:52:00,21:52:00,000000007100002,34,,3,3,,
78014_04_358_38231,21:53:00,21:53:00,000000051600004,35,,0,0,,
78014_01_362_38232,21:56:00,21:56:00,000000000600004,0,,3,3,,
78014_01_362_38232,21:58:00,21:58:00,000000044700002,1,,3,3,,
78014_01_362_38232,21:59:00,21:59:00,000000046700002,2,,3,3,,
78014_01_362_38232,22:00:00,22:00:00,000000020700002,3,,3,3,,
78014_01_362_38232,22:00:00,22:00:00,000000040000002,4,,3,3,,
78014_01_362_38232,22:02:00,22:02:00,000000040100002,5,,3,3,,
78014_01_362_38232,22:03:00,22:03:00,000000007800002,6,,3,3,,
78014_01_362_38232,22:04:00,22:04:00,000000037800002,7,,3,3,,
78014_01_362_38232,22:05:00,22:05:00,000000043400002,8,,3,3,,
78014_01_362_38232,22:06:00,22:06:00,000000010700002,9,,3,3,,
78014_01_362_38232,22:07:00,22:07:00,000000007100002,10,,3,3,,
78014_01_362_38232,22:08:00,22:08:00,000000051600004,11,,0,0,,
78014_05_366_38233,22:11:00,22:11:00,000000000600004,24,,3,3,,
78014_05_366_38233,22:13:00,22:13:00,000000044700002,25,,3,3,,
78014_05_366_38233,22:14:00,22:14:00,000000046700002,26,,3,3,,
78014_05_366_38233,22:15:00,22:15:00,000000020700002,27,,3,3,,
78014_05_366_38233,22:15:00,22:15:00,000000040000002,28,,3,3,,
78014_05_366_38233,22:17:00,22:17:00,000000040100002,29,,3,3,,
78014_05_366_38233,22:18:00,22:18:00,000000007800002,30,,3,3,,
78014_05_366_38233,22:19:00,22:19:00,000000037800002,31,,3,3,,
78014_05_366_38233,22:20:00,22:20:00,000000043400002,32,,3,3,,
78014_05_366_38233,22:21:00,22:21:00,000000010700002,33,,3,3,,
78014_05_366_38233,22:22:00,22:22:00,000000007100002,34,,3,3,,
78014_05_366_38233,22:23:00,22:23:00,000000051600004,35,,0,0,,
78014_02_370_38234,22:26:00,22:26:00,000000000600004,0,,3,3,,
78014_02_370_38234,22:28:00,22:28:00,000000044700002,1,,3,3,,
78014_02_370_38234,22:29:00,22:29:00,000000046700002,2,,3,3,,
78014_02_370_38234,22:30:00,22:30:00,000000020700002,3,,3,3,,
78014_02_370_38234,22:30:00,22:30:00,000000040000002,4,,3,3,,
78014_02_370_38234,22:32:00,22:32:00,000000040100002,5,,3,3,,
78014_02_370_38234,22:33:00,22:33:00,000000007800002,6,,3,3,,
78014_02_370_38234,22:34:00,22:34:00,000000037800002,7,,3,3,,
78014_02_370_38234,22:35:00,22:35:00,000000043400002,8,,3,3,,
78014_02_370_38234,22:36:00,22:36:00,000000010700002,9,,3,3,,
78014_02_370_38234,22:37:00,22:37:00,000000007100002,10,,3,3,,
78014_02_370_38234,22:38:00,22:38:00,000000051600004,11,,0,0,,
78014_01_378_38235,22:41:00,22:41:00,000000000600004,24,,3,3,,
78014_01_378_38235,22:43:00,22:43:00,000000044700002,25,,3,3,,
78014_01_378_38235,22:44:00,22:44:00,000000046700002,26,,3,3,,
78014_01_378_38235,22:45:00,22:45:00,000000020700002,27,,3,3,,
78014_01_378_38235,22:45:00,22:45:00,000000040000002,28,,3,3,,
78014_01_378_38235,22:47:00,22:47:00,000000040100002,29,,3,3,,
78014_01_378_38235,22:48:00,22:48:00,000000007800002,30,,3,3,,
78014_01_378_38235,22:49:00,22:49:00,000000037800002,31,,3,3,,
78014_01_378_38235,22:50:00,22:50:00,000000043400002,32,,3,3,,
78014_01_378_38235,22:51:00,22:51:00,000000010700002,33,,3,3,,
78014_01_378_38235,22:52:00,22:52:00,000000007100002,34,,3,3,,
78014_01_378_38235,22:53:00,22:53:00,000000051600004,35,,0,0,,
78014_03_382_38236,22:56:00,22:56:00,000000000600004,0,,3,3,,
78014_03_382_38236,22:58:00,22:58:00,000000044700002,1,,3,3,,
78014_03_382_38236,22:59:00,22:59:00,000000046700002,2,,3,3,,
78014_03_382_38236,23:00:00,23:00:00,000000020700002,3,,3,3,,
78014_03_382_38236,23:00:00,23:00:00,000000040000002,4,,3,3,,
78014_03_382_38236,23:02:00,23:02:00,000000040100002,5,,3,3,,
78014_03_382_38236,23:03:00,23:03:00,000000007800002,6,,3,3,,
78014_03_382_38236,23:04:00,23:04:00,000000037800002,7,,3,3,,
78014_03_382_38236,23:05:00,23:05:00,000000043400002,8,,3,3,,
78014_03_382_38236,23:06:00,23:06:00,000000010700002,9,,3,3,,
78014_03_382_38236,23:07:00,23:07:00,000000007100002,10,,3,3,,
78014_03_382_38236,23:08:00,23:08:00,000000051600004,11,,0,0,,
78014_02_386_38237,23:11:00,23:11:00,000000000600004,24,,3,3,,
78014_02_386_38237,23:13:00,23:13:00,000000044700002,25,,3,3,,
78014_02_386_38237,23:14:00,23:14:00,000000046700002,26,,3,3,,
78014_02_386_38237,23:15:00,23:15:00,000000020700002,27,,3,3,,
78014_02_386_38237,23:15:00,23:15:00,000000040000002,28,,3,3,,
78014_02_386_38237,23:17:00,23:17:00,000000040100002,29,,3,3,,
78014_02_386_38237,23:18:00,23:18:00,000000007800002,30,,3,3,,
78014_02_386_38237,23:19:00,23:19:00,000000037800002,31,,3,3,,
78014_02_386_38237,23:20:00,23:20:00,000000043400002,32,,3,3,,
78014_02_386_38237,23:21:00,23:21:00,000000010700002,33,,3,3,,
78014_02_386_38237,23:22:00,23:22:00,000000007100002,34,,3,3,,
78014_02_386_38237,23:23:00,23:23:00,000000051600004,35,,0,0,,
78014_04_390_38238,23:26:00,23:26:00,000000000600004,0,,3,3,,
78014_04_390_38238,23:28:00,23:28:00,000000044700002,1,,3,3,,
78014_04_390_38238,23:29:00,23:29:00,000000046700002,2,,3,3,,
78014_04_390_38238,23:30:00,23:30:00,000000020700002,3,,3,3,,
78014_04_390_38238,23:30:00,23:30:00,000000040000002,4,,3,3,,
78014_04_390_38238,23:32:00,23:32:00,000000040100002,5,,3,3,,
78014_04_390_38238,23:33:00,23:33:00,000000007800002,6,,3,3,,
78014_04_390_38238,23:34:00,23:34:00,000000037800002,7,,3,3,,
78014_04_390_38238,23:35:00,23:35:00,000000043400002,8,,3,3,,
78014_04_390_38238,23:36:00,23:36:00,000000010700002,9,,3,3,,
78014_04_390_38238,23:37:00,23:37:00,000000007100002,10,,3,3,,
78014_04_390_38238,23:38:00,23:38:00,000000051600004,11,,0,0,,
